unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
101912,"R",5901606,"R",43290511,"R",9667796,"R",26832525,"R",6790190,"R",33622715,"R",2575940,"R",30342133,"R",15712070,"Z",0,"R",33404778,"R",33354632,"R",0,"R",50146,"R",33572569,"R",0,"R",33622715,"R",2231692,"R",517266,"R",55125,"Z",0,"R",2462619,"R",226952,"R",5493654,"R",3490110,"R",2003544,"R",13942869,"Z",0,"Z",0,"Z",0,"R",2804340,"Z",0,"Z",0,"R",5519697,"R",5203724,"R",174139,"R",161395,"R",4311836,"Z",0,"R",35000,"R",1251778,"R",33404778,"R",9776458,"R",6077832,"R",1989511,"R",1464872,"R",244243,"Z",0,"R",0,"R",1027893,"R",456220,"R",18286,"R",154016,"R",25367,"Z",0,"R",374004,"R",710005,"R",413697,"R",6329,"R",106385,"R",7194,"Z",0,"R",176400,"R",4702171,"R",2529729,"R",723609,"R",704558,"R",371017,"Z",0,"R",373258,"R",2502645,"R",1131393,"R",427818,"R",441077,"R",326812,"R",99328,"R",76217,"R",6142353,"R",2299556,"R",986364,"R",1082556,"R",475329,"R",51421,"R",1247127,"R",6751249,"R",1098703,"R",356893,"R",1035043,"R",442973,"Z",0,"R",3817637,"R",1721543,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1721543,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",20315,"R",801,"Z",0,"R",3044,"R",117,"Z",0,"R",16353,"Z",0,"Z",0,"Z",0,"R",-4991551,"Z",0,"Z",0,"R",4991551,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33354632,"R",14007931,"R",4508810,"Z",0,"R",1893052,"R",150749,"R",12794090,"R",5031954,"R",4914320,1
102049,"R",202614032,"R",372793425,"R",103598491,"R",128653463,"R",140541471,"R",269194934,"R",23737588,"R",143731698,"R",44439052,"R",0,"R",60753487,"R",86860401,"R",-2548420,"R",-28655334,"R",297850268,"R",0,"R",269194934,"R",967793,"R",660598,"R",607042,"Z",0,"R",3042765,"R",9191185,"R",14469383,"R",12233950,"R",0,"R",45160493,"R",0,"R",0,"R",0,"R",142948,"R",30604,"R",0,"R",9563839,"R",4787277,"R",-16177324,"R",0,"R",12315072,"R",0,"R",0,"R",4930578,"R",60753487,"R",38811012,"R",24227943,"R",5608672,"Z",0,"R",2749894,"Z",0,"R",6224503,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1199911,"R",553221,"R",126169,"Z",0,"R",248600,"Z",0,"R",271921,"R",7629238,"R",2792233,"R",625471,"Z",0,"R",2088137,"Z",0,"R",2123397,"R",9558518,"R",4145062,"R",956265,"Z",0,"R",1201551,"Z",0,"R",3255640,"R",11577536,"R",5485019,"R",2623275,"Z",0,"R",688502,"Z",0,"R",2780740,"R",8652128,"R",537687,"R",132259,"Z",0,"R",1463674,"Z",0,"R",6518508,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",9432058,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9432058,"R",86860401,"R",37741165,"R",10072111,"Z",0,"R",8440358,"Z",0,"R",30606767,"R",218590000,"R",209953000,1
102216,"R",398047,"R",536279,"R",227596,"R",308683,"R",0,"R",308683,"R",0,"R",0,"R",398047,"R",0,"R",656142,"R",562884,"R",0,"R",93258,"R",238760,"R",-23335,"R",308683,"R",177600,"R",25200,"R",0,"R",0,"R",10800,"R",0,"R",213600,"R",7200,"R",0,"R",364163,"R",0,"R",0,"R",0,"R",244308,"R",0,"R",0,"R",47671,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",656142,"R",71422,"R",65708,"R",5714,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",83046,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",83046,"R",117267,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117267,"R",208033,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",208033,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",83116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",83116,"R",562884,"R",65708,"R",5714,"Z",0,"Z",0,"Z",0,"R",491462,"A",,"A",,2
102234,"R",33428574,"R",83758441,"R",32351241,"R",25405328,"R",26001872,"R",51407200,"R",2771940,"R",33575283,"R",3018765,"R",0,"R",23371955,"R",25784840,"R",4936498,"R",2523613,"R",48883587,"R",0,"R",51407200,"R",901734,"R",290871,"R",340158,"R",0,"R",1144635,"R",8702221,"R",11379619,"R",8702221,"R",0,"R",11749663,"Z",0,"Z",0,"Z",0,"R",383796,"Z",0,"Z",0,"R",2098430,"Z",0,"R",100450,"Z",0,"R",6009493,"Z",0,"Z",0,"R",3030123,"R",23371955,"R",6561338,"R",4110907,"R",763551,"R",638374,"R",470867,"R",358430,"R",219209,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",492901,"R",224849,"R",47387,"Z",0,"Z",0,"Z",0,"R",220665,"R",2030253,"R",973901,"R",203087,"R",83930,"R",61907,"R",47124,"R",660304,"R",4211127,"R",1419887,"R",280653,"R",490861,"R",362061,"R",275606,"R",1382059,"R",5907084,"R",2256324,"R",522237,"R",160229,"R",118186,"R",89965,"R",2760143,"R",5437502,"R",192701,"R",39444,"R",1169928,"R",862943,"R",656884,"R",2515602,"R",1144635,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1144635,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",97698,"R",12600,"R",-2543322,"Z",0,"Z",0,"R",2433024,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25784840,"R",9276267,"R",1868959,"Z",0,"R",1875964,"R",1428009,"R",11335641,"A",,"A",,2
102261,"R",876052,"R",6155634,"R",381910,"R",3302865,"R",2470859,"R",5773724,"R",308845,"R",5258036,"R",1236978,"R",38410,"R",4350595,"R",2961350,"R",0,"R",1389245,"R",4384479,"R",0,"R",5773724,"R",233613,"R",37220,"Z",0,"R",10000,"R",115000,"R",0,"R",395833,"R",0,"Z",0,"R",278308,"R",633031,"Z",0,"Z",0,"R",270833,"Z",0,"Z",0,"R",2823067,"Z",0,"R",58611,"Z",0,"R",286745,"Z",0,"Z",0,"R",0,"R",4350595,"R",942934,"R",738924,"R",96190,"R",97194,"Z",0,"R",10566,"R",60,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",277613,"R",87418,"R",15246,"R",174949,"Z",0,"Z",0,"R",0,"R",274087,"R",186300,"R",29471,"R",58316,"Z",0,"Z",0,"R",0,"R",213568,"R",101393,"R",14981,"R",97194,"Z",0,"Z",0,"R",0,"R",536347,"R",224599,"R",39605,"R",272143,"Z",0,"Z",0,"R",0,"R",272144,"Z",0,"Z",0,"R",272144,"Z",0,"Z",0,"R",0,"R",115000,"Z",0,"Z",0,"R",115000,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-1086940,"Z",0,"Z",0,"R",1086940,"R",329657,"R",23050,"R",3260,"R",0,"R",303407,"R",0,"R",-60,"R",2961350,"R",1361684,"R",198753,"Z",0,"R",303407,"R",10566,"R",1086940,"A",,"A",,2
102270,"R",22566397,"R",74528068,"R",36997813,"R",18072475,"R",19457780,"R",37530255,"R",312191,"R",36090823,"R",16398084,"R",0,"R",27307133,"R",24554037,"R",0,"R",2753096,"R",34777159,"R",0,"R",37530255,"R",3401871,"R",309866,"R",550500,"R",0,"R",0,"R",215289,"R",4477526,"R",98082,"R",0,"R",11795326,"R",3823127,"R",0,"R",0,"R",5178256,"R",0,"R",0,"R",3596607,"R",0,"R",224406,"R",0,"R",4266820,"R",0,"R",0,"R",-1577409,"R",27307133,"R",4419792,"R",2802041,"R",577027,"R",322695,"R",434855,"Z",0,"R",283174,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1422872,"R",600464,"R",135515,"R",103886,"R",139994,"Z",0,"R",443013,"R",1331375,"R",686151,"R",140542,"R",97205,"R",130991,"Z",0,"R",276486,"R",4255881,"R",1452889,"R",277686,"R",310727,"R",418728,"Z",0,"R",1795851,"R",9878889,"R",1416303,"R",289537,"R",733142,"R",987963,"Z",0,"R",6451944,"R",3245228,"R",598433,"R",92742,"R",236938,"R",319292,"Z",0,"R",1997823,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-1804593,"Z",0,"Z",0,"R",1804593,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24554037,"R",7556281,"R",1513049,"Z",0,"R",2431823,"Z",0,"R",13052884,"R",21752662,"R",22006186,1
102298,"R",5742180,"R",17369636,"R",9068465,"R",2356817,"R",5944354,"R",8301171,"R",74795,"R",11509978,"R",6421176,"R",0,"R",12730273,"R",11691786,"R",0,"R",1038487,"R",6406115,"R",856569,"R",8301171,"R",1060758,"R",945848,"Z",0,"Z",0,"R",720880,"Z",0,"R",2727486,"R",720880,"Z",0,"R",2080715,"R",0,"R",0,"R",0,"R",3121177,"R",539785,"R",0,"R",5692887,"R",0,"R",-65010,"R",0,"R",1239179,"Z",0,"Z",0,"R",121540,"R",12730273,"R",3153665,"R",2016110,"Z",0,"Z",0,"Z",0,"Z",0,"R",1137555,"R",1445,"R",931,"Z",0,"Z",0,"Z",0,"Z",0,"R",514,"R",900144,"R",317853,"Z",0,"Z",0,"Z",0,"Z",0,"R",582291,"R",1248058,"R",691393,"Z",0,"Z",0,"Z",0,"Z",0,"R",556665,"R",1271765,"R",716098,"Z",0,"Z",0,"Z",0,"Z",0,"R",555667,"R",3972320,"R",1509293,"Z",0,"Z",0,"Z",0,"Z",0,"R",2463027,"R",1144389,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1144389,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11691786,"R",5251678,"Z",0,"Z",0,"Z",0,"Z",0,"R",6440108,"R",5742180,"R",5742180,1
102377,"R",78828918,"R",244839826,"R",98374823,"R",92076545,"R",54388458,"R",146465003,"R",2975118,"R",14325858,"R",69041853,"R",28170639,"R",108851709,"R",101410121,"R",0,"R",7441588,"R",139023416,"R",-1,"R",146465003,"R",4199310,"R",1965796,"R",471314,"R",60914,"R",3794829,"R",9510265,"R",20002428,"R",13520145,"R",317177,"R",33912576,"Z",0,"R",5120333,"Z",0,"R",39578289,"R",1092309,"R",102046,"R",7979759,"Z",0,"R",5638641,"Z",0,"R",10314545,"Z",0,"R",1913919,"R",3199292,"R",108851709,"R",29687537,"R",16633618,"R",1520305,"R",2204635,"R",2168136,"R",525409,"R",6635434,"R",12506103,"R",3222223,"R",268899,"R",1296844,"R",1275374,"R",309064,"R",6133699,"R",6311641,"R",2785576,"R",275058,"R",66989,"R",65880,"R",15965,"R",3102173,"R",3696057,"R",1385557,"R",143469,"R",251639,"R",247473,"R",59971,"R",1607948,"R",6318306,"R",2049730,"R",210121,"R",1046923,"R",1029590,"R",249503,"R",1732439,"R",18101108,"R",6180955,"R",522989,"R",3118438,"R",2965457,"R",718626,"R",4594643,"R",7377968,"R",316035,"R",25952,"R",602904,"R",592922,"R",143684,"R",5696471,"R",13520145,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13520145,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",3891256,"R",1166582,"R",80640,"Z",0,"Z",0,"Z",0,"R",2644034,"Z",0,"R",67741,"R",14230,"R",-8588372,"R",101354,"R",24561,"R",8380486,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101410121,"R",33808017,"R",3061663,"Z",0,"R",8446186,"R",2046783,"R",54047472,"Z",0,"Z",0,1
102395,"R",6975167,"R",13204279,"R",511980,"R",11519835,"R",1172464,"R",12692299,"R",875000,"R",3145571,"R",3547788,"R",0,"R",4496659,"R",4434403,"R",86133,"R",148389,"R",12543910,"R",0,"R",12692299,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37200,"R",37200,"R",0,"R",0,"R",3275156,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3642,"R",155618,"R",365722,"R",0,"R",189198,"R",0,"R",0,"R",507323,"R",4496659,"R",1661421,"R",980761,"R",159220,"R",0,"R",34583,"R",0,"R",486857,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",189621,"R",60907,"R",11390,"R",0,"R",23305,"R",0,"R",94019,"R",571608,"R",349406,"R",65482,"R",0,"R",6917,"R",0,"R",149803,"R",1856181,"R",885929,"R",122601,"R",0,"R",112844,"R",0,"R",734807,"R",155572,"R",0,"R",0,"R",0,"R",3458,"R",0,"R",152114,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4434403,"R",2277003,"R",358693,"Z",0,"R",181107,"R",0,"R",1617600,"R",6592162,"R",6942036,1
102669,"R",33955488,"R",60367943,"R",24561930,"R",19341933,"R",16464080,"R",35806013,"R",1077307,"R",23044525,"R",3422037,"Z",0,"R",13092443,"R",13504185,"R",0,"R",-411742,"R",36217755,"R",0,"R",35806013,"R",268665,"R",83884,"Z",0,"Z",0,"R",69347,"R",757197,"R",1179093,"R",94587,"Z",0,"R",6485871,"R",0,"Z",0,"Z",0,"R",989934,"R",23037,"R",1536,"R",2406863,"Z",0,"R",2060901,"R",1027844,"Z",0,"Z",0,"Z",0,"R",96457,"R",13092443,"R",3999265,"R",2625655,"R",534487,"R",215747,"R",139411,"Z",0,"R",483965,"R",270284,"R",89949,"R",22582,"Z",0,"Z",0,"Z",0,"R",157753,"R",785011,"R",144166,"R",32392,"Z",0,"Z",0,"Z",0,"R",608453,"R",318632,"R",75926,"R",12069,"R",49002,"R",42437,"Z",0,"R",139198,"R",3255179,"R",1160028,"R",343247,"R",419082,"R",521128,"Z",0,"R",811694,"R",2716782,"R",1411662,"R",369026,"R",77793,"R",48768,"Z",0,"R",809533,"R",1446979,"R",278558,"R",56621,"R",182808,"R",255882,"Z",0,"R",673110,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-944432,"Z",0,"Z",0,"R",944432,"R",712053,"R",0,"R",0,"R",0,"R",0,"R",712053,"R",0,"R",13504185,"R",5785944,"R",1370424,"Z",0,"R",1007626,"R",712053,"R",4628138,"R",9137078,"R",9256958,1
103440,"R",1509311,"R",21780891,"R",5457608,"R",7527131,"R",8796152,"R",16323283,"R",3024701,"R",14629056,"R",3529074,"R",0,"R",7329421,"R",7056818,"R",0,"R",272603,"R",16050680,"R",0,"R",16323283,"R",165159,"R",33750,"R",0,"R",0,"R",218080,"R",370874,"R",787863,"R",370874,"R",0,"R",997207,"R",0,"R",0,"R",0,"R",1595227,"R",0,"R",0,"R",2669738,"R",0,"R",124228,"R",0,"R",1832764,"R",0,"R",110257,"R",0,"R",7329421,"R",914832,"R",747704,"R",161451,"Z",0,"Z",0,"Z",0,"R",5677,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",370389,"R",208527,"R",43414,"Z",0,"Z",0,"Z",0,"R",118448,"R",1433251,"R",691148,"R",145582,"Z",0,"Z",0,"Z",0,"R",596521,"R",1682067,"R",422218,"R",122749,"R",421941,"Z",0,"R",125427,"R",589732,"R",1311055,"R",208527,"R",43414,"Z",0,"Z",0,"Z",0,"R",1059114,"R",370874,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",370874,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",974350,"R",701332,"R",166976,"R",-421941,"R",437850,"R",0,"R",90133,"R",7056818,"R",2979456,"R",683586,"Z",0,"R",437850,"R",125427,"R",2830499,"R",1501352,"R",1358861,1
103778,"R",26915486,"R",84494410,"R",38028911,"R",31097144,"R",15368355,"R",46465499,"R",5040371,"R",50441121,"R",31702008,"Z",0,"R",52988400,"R",57434757,"R",0,"R",-4446357,"R",50911856,"R",0,"R",46465499,"Z",0,"R",69819,"Z",0,"Z",0,"R",1169036,"R",4692985,"R",5931840,"R",5862021,"Z",0,"R",42723124,"Z",0,"Z",0,"Z",0,"R",322016,"Z",0,"Z",0,"R",5952524,"Z",0,"R",1041080,"Z",0,"R",2515247,"Z",0,"Z",0,"R",434409,"R",52988400,"R",30698931,"R",13542670,"R",2435233,"R",0,"R",1073966,"R",246398,"R",13400664,"R",123849,"R",90043,"R",2397,"Z",0,"Z",0,"Z",0,"R",31409,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",6205696,"R",2509243,"R",468927,"R",0,"R",810119,"R",173739,"R",2243668,"R",2711650,"R",1325386,"R",293798,"R",0,"R",350049,"R",90988,"R",651429,"R",13961211,"R",5919575,"R",1975541,"R",0,"R",1799877,"R",591335,"R",3674883,"R",3733420,"R",295396,"R",27643,"R",0,"R",1320052,"R",59396,"R",2030933,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57434757,"R",23682313,"R",5203539,"Z",0,"R",5354063,"R",1161856,"R",22032986,"R",24566091,"R",24078128,1
103787,"R",189371,"R",2403220,"R",402540,"R",1766755,"R",233925,"R",2000680,"R",206381,"R",2418185,"R",758047,"R",0,"R",1749254,"R",1624697,"R",0,"R",124557,"R",1876123,"R",0,"R",2000680,"R",124769,"R",6867,"R",626,"Z",0,"R",42951,"Z",0,"R",175213,"R",24530,"Z",0,"R",393772,"Z",0,"Z",0,"Z",0,"R",217644,"Z",0,"Z",0,"R",869342,"Z",0,"R",23714,"Z",0,"R",208714,"Z",0,"Z",0,"R",36068,"R",1749254,"R",463770,"R",314819,"Z",0,"Z",0,"Z",0,"Z",0,"R",148951,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",87098,"R",33345,"Z",0,"Z",0,"Z",0,"Z",0,"R",53753,"R",292598,"R",115892,"Z",0,"Z",0,"Z",0,"Z",0,"R",176706,"R",113849,"R",10871,"Z",0,"Z",0,"Z",0,"Z",0,"R",102978,"R",227091,"R",45110,"Z",0,"Z",0,"Z",0,"Z",0,"R",181981,"R",240450,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",240450,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",199841,"R",104741,"R",0,"R",0,"R",0,"R",0,"R",95100,"R",1624697,"R",624778,"Z",0,"Z",0,"Z",0,"Z",0,"R",999919,"Z",0,"Z",0,1
104090,"R",1424877,"R",8044056,"R",3890501,"R",4153555,"R",0,"R",4153555,"R",0,"R",976458,"R",948366,"R",0,"R",15811425,"R",15283843,"R",0,"R",527582,"R",3625973,"R",0,"R",4153555,"R",6250988,"R",124965,"Z",0,"Z",0,"Z",0,"Z",0,"R",6375953,"R",6375953,"Z",0,"R",8898583,"Z",0,"Z",0,"Z",0,"R",6375953,"Z",0,"Z",0,"Z",0,"Z",0,"R",43363,"R",383346,"Z",0,"Z",0,"Z",0,"R",110180,"R",15811425,"R",7146555,"R",2840084,"R",451053,"R",1518136,"R",567475,"R",14473,"R",1755334,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",172076,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",172076,"R",2734689,"R",1426331,"R",228358,"Z",0,"Z",0,"Z",0,"R",1080000,"R",5075246,"R",2538805,"R",381691,"R",100000,"Z",0,"Z",0,"R",2054750,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",45422,"R",10179,"R",-1618136,"Z",0,"Z",0,"R",1562535,"R",155277,"R",0,"R",0,"R",0,"R",0,"R",0,"R",155277,"R",15283843,"R",6850642,"R",1071281,"Z",0,"R",567475,"R",14473,"R",6779972,"A",,"A",,2
